provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;5;2;10;28005002_10_49;2021;9;12;24;V;26;V;23;V;19;V;12;V;4;V;16;V;19;V;16;V;12;V;8;V;6;V;4;V;6;V;11;V;16;V;25;V;29;V;34;V;41;V;45;V;44;V;43;V;42;V
28;5;2;12;28005002_12_8;2021;9;12;39;V;31;V;25;V;22;V;17;V;16;V;24;V;31;V;28;V;19;V;10;V;6;V;6;V;6;V;6;V;7;V;10;V;20;V;71;V;71;V;95;V;81;V;78;V;42;V
28;5;2;14;28005002_14_6;2021;9;12;17;V;25;V;32;V;34;V;41;V;42;V;34;V;32;V;41;V;59;V;78;V;89;V;104;V;102;V;92;V;96;V;97;V;84;V;31;V;19;V;6;V;7;V;6;V;26;V
28;58;4;7;28058004_7_8;2021;9;12;6;V;38;V;33;V;17;V;6;V;2;V;6;V;6;V;6;V;4;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;6;V;9;V;12;V;6;V;3;V;3;V
28;58;4;8;28058004_8_8;2021;9;12;36;V;61;V;61;V;56;V;46;V;26;V;27;V;23;V;19;V;15;V;11;V;6;V;5;V;5;V;3;V;5;V;8;V;8;V;63;V;84;V;98;V;77;V;61;V;50;V
28;58;4;10;28058004_10_49;2021;9;12;38;V;23;V;30;V;32;V;25;V;19;V;15;V;15;V;15;V;10;V;10;V;17;V;10;V;13;V;21;V;29;V;33;V;35;V;40;V;45;V;46;V;43;V;43;V;42;V
28;58;4;12;28058004_12_8;2021;9;12;45;V;118;V;111;V;82;V;54;V;29;V;35;V;33;V;29;V;21;V;15;V;8;V;7;V;7;V;5;V;7;V;10;V;12;V;73;V;98;V;116;V;86;V;66;V;53;V
28;58;4;14;28058004_14_6;2021;9;12;31;V;11;V;8;V;8;V;15;V;32;V;34;V;44;V;55;V;72;V;86;V;97;V;106;V;102;V;100;V;102;V;101;V;101;V;49;V;32;V;18;V;30;V;34;V;37;V
28;58;4;20;28058004_20_59;2021;9;12;11.9;V;6.6;V;8.3;V;8.5;V;6.6;V;4.5;V;3.3;V;2.4;V;2.6;V;1.3;V;0.9;V;0.5;V;0.3;V;0.3;V;0.2;V;0.2;V;0.4;V;0.3;V;0.9;V;3.1;V;3.8;V;4.1;V;3.8;V;3.7;V
28;58;4;30;28058004_30_59;2021;9;12;1.1;V;0.4;V;0.6;V;0.4;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.3;V;0.1;V;0.2;V
28;58;4;42;28058004_42_2;2021;9;12;1.2;V;1.4;V;1.8;V;2;V;1.5;V;1.3;V;1.3;V;1.3;V;1.2;V;1.2;V;1.4;V;1.2;V;1.2;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.2;V;1.3;V;1.3;V;1.3;V;1.5;V;1.5;V
28;58;4;44;28058004_44_2;2021;9;12;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;58;4;431;28058004_431_59;2021;9;12;8.4;V;3.7;V;5.2;V;4.4;V;3.3;V;2.3;V;1.6;V;1.7;V;0.9;V;0.4;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;1.6;V;2;V;2.1;V;1.7;V;1.6;V
28;6;4;7;28006004_7_8;2021;9;12;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;5;V;19;V;6;V;1;V;1;V;1;V
28;6;4;8;28006004_8_8;2021;9;12;16;V;10;V;9;V;8;V;8;V;12;V;13;V;9;V;8;V;8;V;11;V;12;V;6;V;7;V;5;V;4;V;5;V;6;V;47;V;103;V;68;V;31;V;38;V;18;V
28;6;4;10;28006004_10_49;2021;9;12;11;V;8;V;12;V;10;V;9;V;7;V;9;V;10;V;9;V;8;V;9;V;6;V;5;V;7;V;14;V;21;V;23;V;25;V;28;V;32;V;40;V;41;V;40;V;40;V
28;6;4;12;28006004_12_8;2021;9;12;18;V;12;V;11;V;10;V;10;V;14;V;15;V;11;V;10;V;11;V;15;V;15;V;8;V;9;V;7;V;6;V;7;V;8;V;54;V;132;V;77;V;33;V;40;V;20;V
28;6;4;14;28006004_14_6;2021;9;12;44;V;52;V;50;V;51;V;50;V;42;V;37;V;49;V;57;V;67;V;75;V;81;V;102;V;108;V;101;V;88;V;91;V;93;V;51;V;6;V;26;V;50;V;36;V;50;V
28;6;4;20;28006004_20_59;2021;9;12;1.6;V;0.6;V;0.4;V;0.3;V;0.2;V;0.3;V;0.8;V;0.5;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;2.8;V;4.6;V;2.1;V;1.7;V;2.5;V
28;6;4;30;28006004_30_59;2021;9;12;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.7;V;0.9;V;0.5;V;0.3;V;0.3;V
28;6;4;42;28006004_42_2;2021;9;12;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.5;V;1.4;V;1.4;V;1.4;V;1.4;V;1.3;V;1.3;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V;1.4;V;1.6;V;1.6;V;1.5;V;1.6;V;1.4;V
28;6;4;44;28006004_44_2;2021;9;12;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.2;V;0.1;V;0.2;V;0.1;V
28;6;4;431;28006004_431_59;2021;9;12;0.8;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.4;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;1.7;V;3.1;V;1.4;V;1;V;1.3;V
28;65;14;7;28065014_7_8;2021;9;12;34;V;40;V;27;V;10;V;7;V;2;V;3;V;6;V;5;V;3;V;3;V;2;V;1;V;2;V;1;V;1;V;3;V;2;V;2;V;3;V;9;V;8;V;2;V;2;V
28;65;14;8;28065014_8_8;2021;9;12;55;V;55;V;54;V;48;V;41;V;28;V;23;V;23;V;17;V;13;V;9;V;5;V;5;V;5;V;4;V;5;V;12;V;19;V;28;V;79;V;93;V;78;V;54;V;53;V
28;65;14;9;28065014_9_49;2021;9;12;8;V;14;V;18;V;20;V;10;V;12;V;6;V;4;V;5;V;2;V;4;V;6;V;7;V;4;V;5;V;8;V;10;V;9;V;10;V;18;V;19;V;20;V;21;V;15;V
28;65;14;10;28065014_10_49;2021;9;12;13;V;16;V;19;V;25;V;19;V;18;V;12;V;10;V;14;V;11;V;11;V;14;V;12;V;9;V;15;V;22;V;27;V;29;V;32;V;33;V;36;V;38;V;37;V;33;V
28;65;14;12;28065014_12_8;2021;9;12;107;V;116;V;95;V;63;V;52;V;32;V;27;V;32;V;24;V;18;V;13;V;8;V;7;V;7;V;6;V;7;V;16;V;22;V;31;V;84;V;107;V;89;V;57;V;56;V
28;65;14;14;28065014_14_6;2021;9;12;2;V;1;V;2;V;1;V;6;V;18;V;27;V;32;V;48;V;60;V;76;V;85;V;90;V;93;V;84;V;91;V;88;V;77;V;64;V;20;V;4;V;12;V;25;V;19;V
28;67;1;7;28067001_7_8;2021;9;12;1;V;1;V;1;V;1;V;1;V;1;V;2;V;4;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;2;V;1;V;1;V;1;V
28;67;1;8;28067001_8_8;2021;9;12;12;V;10;V;9;V;9;V;9;V;8;V;8;V;10;V;6;V;4;V;2;V;2;V;2;V;2;V;3;V;3;V;2;V;5;V;33;V;15;V;15;V;12;V;11;V;11;V
28;67;1;10;28067001_10_49;2021;9;12;10;V;10;V;9;V;14;V;9;V;10;V;7;V;14;V;20;V;16;V;11;V;12;V;9;V;14;V;18;V;21;V;24;V;26;V;27;V;30;V;30;V;26;V;28;V;26;V
28;67;1;12;28067001_12_8;2021;9;12;14;V;12;V;11;V;11;V;11;V;10;V;11;V;16;V;9;V;6;V;4;V;4;V;4;V;4;V;5;V;5;V;4;V;7;V;37;V;18;V;17;V;14;V;13;V;13;V
28;67;1;14;28067001_14_6;2021;9;12;25;V;23;V;19;V;15;V;15;V;20;V;18;V;26;V;54;V;71;V;82;V;87;V;98;V;102;V;108;V;105;V;94;V;83;V;41;V;48;V;41;V;41;V;39;V;33;V
28;7;4;7;28007004_7_8;2021;9;12;3;V;15;V;11;V;3;V;2;V;2;V;3;V;4;V;4;V;4;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;15;V;5;V;4;V;7;V;12;V;5;V
28;7;4;8;28007004_8_8;2021;9;12;54;V;62;V;60;V;45;V;27;V;18;V;20;V;20;V;22;V;21;V;15;V;9;V;5;V;3;V;2;V;2;V;3;V;11;V;88;V;88;V;90;V;100;V;101;V;82;V
28;7;4;9;28007004_9_49;2021;9;12;10;V;11;V;12;V;12;V;11;V;10;V;8;V;6;V;6;V;5;V;4;V;3;V;3;V;2;V;3;V;4;V;5;V;6;V;9;V;13;V;14;V;15;V;18;V;19;V
28;7;4;12;28007004_12_8;2021;9;12;59;V;85;V;77;V;51;V;30;V;21;V;24;V;26;V;28;V;26;V;18;V;11;V;7;V;5;V;4;V;4;V;5;V;13;V;111;V;95;V;96;V;111;V;120;V;90;V
28;7;4;14;28007004_14_6;2021;9;12;8;V;1;V;2;V;11;V;27;V;40;V;40;V;40;V;42;V;53;V;68;V;81;V;92;V;91;V;84;V;84;V;87;V;79;V;18;V;14;V;12;V;4;V;2;V;9;V
28;74;7;7;28074007_7_8;2021;9;12;24;V;37;V;44;V;22;V;10;V;4;V;8;V;5;V;8;V;6;V;4;V;2;V;2;V;1;V;2;V;1;V;1;V;3;V;20;V;50;V;40;V;32;V;35;V;43;V
28;74;7;8;28074007_8_8;2021;9;12;63;V;64;V;61;V;53;V;47;V;36;V;33;V;24;V;27;V;20;V;13;V;8;V;7;V;5;V;6;V;5;V;7;V;33;V;97;V;113;V;111;V;107;V;101;V;93;V
28;74;7;9;28074007_9_49;2021;9;12;8;V;17;V;14;V;16;V;13;V;11;V;11;V;5;V;3;V;2;V;2;V;2;V;1;V;3;V;6;V;10;V;12;V;11;V;17;V;22;V;27;V;27;V;24;V;22;V
28;74;7;10;28074007_10_49;2021;9;12;23;V;24;V;25;V;24;V;23;V;23;V;17;V;16;V;9;V;7;V;13;V;11;V;14;V;15;V;18;V;32;V;31;V;35;V;47;V;63;V;67;V;62;V;54;V;54;V
28;74;7;12;28074007_12_8;2021;9;12;100;V;121;V;128;V;87;V;61;V;43;V;44;V;32;V;39;V;29;V;19;V;11;V;10;V;8;V;9;V;7;V;9;V;37;V;128;V;190;V;172;V;155;V;155;V;159;V
28;74;7;14;28074007_14_6;2021;9;12;1;V;1;V;1;V;1;V;3;V;14;V;21;V;36;V;41;V;57;V;75;V;90;V;98;V;99;V;93;V;96;V;96;V;70;V;8;V;1;V;1;V;1;V;1;V;1;V
28;80;3;7;28080003_7_8;2021;9;12;1;V;1;V;1;V;1;V;1;V;1;V;2;V;4;V;4;V;4;V;3;V;3;V;2;V;2;V;1;V;2;V;2;V;1;V;6;V;12;V;2;V;2;V;2;V;1;V
28;80;3;8;28080003_8_8;2021;9;12;19;V;15;V;10;V;10;V;9;V;10;V;10;V;11;V;10;V;11;V;9;V;8;V;6;V;4;V;3;V;3;V;4;V;7;V;36;V;85;V;48;V;27;V;17;V;12;V
28;80;3;10;28080003_10_49;2021;9;12;14;V;16;V;14;V;13;V;13;V;10;V;7;V;10;V;11;V;6;V;6;V;6;V;8;V;10;V;13;V;22;V;25;V;25;V;30;V;33;V;38;V;40;V;39;V;36;V
28;80;3;12;28080003_12_8;2021;9;12;21;V;18;V;13;V;12;V;11;V;12;V;13;V;16;V;17;V;17;V;14;V;13;V;10;V;7;V;5;V;5;V;6;V;10;V;45;V;103;V;52;V;30;V;20;V;14;V
28;80;3;14;28080003_14_6;2021;9;12;40;V;44;V;49;V;46;V;48;V;50;V;49;V;50;V;55;V;61;V;72;V;81;V;94;V;96;V;84;V;82;V;88;V;85;V;54;V;16;V;43;V;54;V;59;V;61;V
28;9;1;7;28009001_7_8;2021;9;12;1;V;1;V;1;V;1;V;1;V;1;V;5;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;9;1;8;28009001_8_8;2021;9;12;8;V;8;V;7;V;6;V;7;V;11;V;20;V;7;V;7;V;4;V;3;V;4;V;4;V;5;V;5;V;5;V;6;V;10;V;19;V;9;V;8;V;9;V;8;V;7;V
28;9;1;9;28009001_9_49;2021;9;12;8;V;9;V;10;V;10;V;8;V;8;V;8;V;5;V;2;V;1;V;3;V;5;V;4;V;4;V;5;V;8;V;12;V;14;V;17;V;22;V;24;V;22;V;23;V;24;V
28;9;1;12;28009001_12_8;2021;9;12;10;V;10;V;9;V;8;V;9;V;13;V;27;V;10;V;10;V;6;V;5;V;6;V;6;V;7;V;7;V;7;V;8;V;12;V;21;V;11;V;10;V;11;V;10;V;9;V
28;9;1;14;28009001_14_6;2021;9;12;53;V;49;V;51;V;47;V;45;V;41;V;38;V;52;V;56;V;69;V;74;V;80;V;96;V;98;V;94;V;88;V;90;V;86;V;76;V;86;V;87;V;68;V;62;V;65;V
28;92;5;1;28092005_1_38;2021;9;12;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;92;5;6;28092005_6_48;2021;9;12;0.8;V;0.7;V;0.6;V;0.5;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.5;V;0.5;V;0.5;V;0.6;V;0.5;V;0.4;V
28;92;5;7;28092005_7_8;2021;9;12;91;V;89;V;59;V;8;V;1;V;1;V;1;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;4;V;3;V;7;V;4;V;2;V
28;92;5;8;28092005_8_8;2021;9;12;69;V;70;V;62;V;53;V;32;V;18;V;15;V;19;V;17;V;16;V;11;V;8;V;4;V;3;V;2;V;3;V;4;V;5;V;50;V;86;V;93;V;101;V;91;V;68;V
28;92;5;10;28092005_10_49;2021;9;12;37;V;52;V;39;V;26;V;18;V;14;V;11;V;9;V;6;V;5;V;6;V;9;V;8;V;10;V;20;V;23;V;31;V;33;V;40;V;41;V;44;V;45;V;44;V;40;V
28;92;5;12;28092005_12_8;2021;9;12;208;V;206;V;152;V;65;V;34;V;20;V;17;V;22;V;21;V;19;V;13;V;10;V;6;V;5;V;4;V;5;V;6;V;7;V;54;V;92;V;97;V;111;V;97;V;72;V
28;92;5;14;28092005_14_6;2021;9;12;6;V;5;V;5;V;8;V;21;V;39;V;45;V;43;V;50;V;59;V;75;V;86;V;95;V;95;V;85;V;90;V;92;V;88;V;43;V;18;V;11;V;6;V;10;V;23;V
28;102;1;1;28102001_1_38;2021;9;13;2;V;3;V;3;V;2;V;3;V;3;V;3;V;3;V;3;V;;N;;N;3;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V
28;102;1;6;28102001_6_48;2021;9;13;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.4;V;;N;;N;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V
28;102;1;7;28102001_7_8;2021;9;13;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;;N;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2021;9;13;4;V;4;V;3;V;3;V;6;V;7;V;8;V;5;V;6;V;6;V;;N;3;V;4;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V
28;102;1;10;28102001_10_49;2021;9;13;33;V;28;V;24;V;19;V;17;V;18;V;19;V;24;V;22;V;26;V;23;V;25;V;72;V;65;V;37;V;27;V;22;V;27;V;30;V;22;V;19;V;26;V;27;V;15;V
28;102;1;12;28102001_12_8;2021;9;13;6;V;6;V;5;V;5;V;8;V;9;V;10;V;7;V;9;V;9;V;;N;6;V;6;V;5;V;5;V;5;V;5;V;6;V;6;V;6;V;6;V;6;V;7;V;7;V
28;102;1;14;28102001_14_6;2021;9;13;70;V;70;V;69;V;66;V;60;V;59;V;57;V;59;V;;N;67;V;70;V;72;V;70;V;69;V;71;V;65;V;62;V;55;V;56;V;56;V;52;V;46;V;42;V;51;V
28;120;1;7;28120001_7_8;2021;9;13;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;120;1;8;28120001_8_8;2021;9;13;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;5;V;7;V;3;V;2;V;1;V;2;V;2;V;1;V;2;V;2;V;2;V;1;V
28;120;1;9;28120001_9_49;2021;9;13;9;V;9;V;11;V;11;V;12;V;9;V;9;V;10;V;9;V;9;V;11;V;13;V;12;V;12;V;12;V;11;V;7;V;5;V;5;V;5;V;7;V;6;V;5;V;5;V
28;120;1;10;28120001_10_49;2021;9;13;30;V;27;V;30;V;33;V;35;V;32;V;29;V;27;V;26;V;28;V;29;V;30;V;36;V;37;V;38;V;29;V;22;V;14;V;17;V;18;V;19;V;19;V;16;V;12;V
28;120;1;12;28120001_12_8;2021;9;13;4;V;4;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;7;V;9;V;5;V;4;V;3;V;4;V;4;V;3;V;4;V;4;V;4;V;3;V
28;120;1;14;28120001_14_6;2021;9;13;91;V;83;V;84;V;86;V;82;V;87;V;89;V;93;V;89;V;89;V;84;V;86;V;89;V;85;V;80;V;72;V;70;V;66;V;69;V;70;V;69;V;67;V;68;V;69;V
28;123;2;7;28123002_7_8;2021;9;13;2;V;1;V;1;V;2;V;21;V;50;V;87;V;101;V;62;V;37;V;6;V;2;V;4;V;2;V;4;V;8;V;5;V;6;V;7;V;7;V;4;V;2;V;2;V;1;V
28;123;2;8;28123002_8_8;2021;9;13;40;V;22;V;14;V;33;V;44;V;55;V;69;V;72;V;67;V;47;V;22;V;11;V;19;V;12;V;22;V;42;V;35;V;35;V;33;V;34;V;21;V;13;V;14;V;18;V
28;123;2;10;28123002_10_49;2021;9;13;41;V;36;V;32;V;26;V;30;V;38;V;59;V;61;V;61;V;57;V;45;V;44;V;35;V;35;V;41;V;49;V;36;V;42;V;35;V;30;V;34;V;44;V;35;V;19;V
28;123;2;12;28123002_12_8;2021;9;13;43;V;24;V;16;V;36;V;75;V;132;V;202;V;226;V;162;V;104;V;30;V;15;V;24;V;15;V;27;V;54;V;43;V;45;V;44;V;44;V;27;V;16;V;17;V;20;V
28;123;2;14;28123002_14_6;2021;9;13;22;V;34;V;46;V;18;V;6;V;4;V;4;V;7;V;9;V;26;V;63;V;75;V;61;V;71;V;59;V;36;V;41;V;38;V;39;V;34;V;36;V;40;V;31;V;24;V
28;13;2;7;28013002_7_8;2021;9;13;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V
28;13;2;8;28013002_8_8;2021;9;13;8;V;4;V;3;V;5;V;6;V;16;V;16;V;11;V;11;V;7;V;7;V;9;V;11;V;10;V;10;V;10;V;17;V;17;V;23;V;12;V;12;V;6;V;4;V;4;V
28;13;2;10;28013002_10_49;2021;9;13;31;V;31;V;26;V;27;V;26;V;30;V;34;V;33;V;38;V;38;V;34;V;35;V;37;V;39;V;40;V;39;V;34;V;40;V;42;V;37;V;35;V;23;V;14;V;13;V
28;13;2;12;28013002_12_8;2021;9;13;10;V;6;V;5;V;7;V;8;V;18;V;19;V;13;V;13;V;10;V;10;V;11;V;15;V;13;V;12;V;13;V;21;V;20;V;26;V;14;V;14;V;8;V;6;V;6;V
28;13;2;14;28013002_14_6;2021;9;13;48;V;59;V;60;V;52;V;49;V;39;V;43;V;63;V;60;V;68;V;75;V;69;V;65;V;67;V;58;V;50;V;45;V;44;V;30;V;39;V;37;V;42;V;45;V;50;V
28;133;2;7;28133002_7_8;2021;9;13;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2021;9;13;3;V;5;V;6;V;6;V;6;V;9;V;13;V;16;V;14;V;8;V;7;V;6;V;5;V;5;V;3;V;3;V;6;V;5;V;9;V;9;V;7;V;9;V;8;V;7;V
28;133;2;10;28133002_10_49;2021;9;13;32;V;32;V;31;V;33;V;33;V;33;V;33;V;36;V;38;V;41;V;37;V;32;V;30;V;28;V;28;V;24;V;23;V;21;V;22;V;19;V;18;V;21;V;20;V;20;V
28;133;2;12;28133002_12_8;2021;9;13;5;V;7;V;8;V;8;V;8;V;11;V;16;V;21;V;18;V;10;V;9;V;8;V;7;V;7;V;5;V;5;V;8;V;7;V;12;V;12;V;9;V;11;V;10;V;9;V
28;133;2;14;28133002_14_6;2021;9;13;76;V;74;V;62;V;66;V;69;V;62;V;53;V;49;V;54;V;73;V;86;V;95;V;89;V;89;V;70;V;60;V;51;V;46;V;37;V;38;V;30;V;24;V;33;V;33;V
28;14;2;7;28014002_7_8;2021;9;13;1;V;1;V;1;V;1;V;1;V;4;V;29;V;31;V;39;V;32;V;4;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;14;2;8;28014002_8_8;2021;9;13;15;V;13;V;7;V;7;V;15;V;40;V;51;V;51;V;57;V;47;V;17;V;10;V;13;V;10;V;9;V;17;V;19;V;19;V;26;V;24;V;27;V;8;V;11;V;9;V
28;14;2;10;28014002_10_49;2021;9;13;66;V;46;V;38;V;30;V;23;V;32;V;52;V;66;V;88;V;102;V;80;V;49;V;49;V;37;V;36;V;47;V;45;V;45;V;32;V;36;V;45;V;60;V;34;V;14;V
28;14;2;12;28014002_12_8;2021;9;13;17;V;15;V;9;V;9;V;17;V;46;V;96;V;98;V;116;V;96;V;23;V;13;V;16;V;13;V;12;V;19;V;21;V;21;V;28;V;26;V;29;V;10;V;13;V;11;V
28;14;2;14;28014002_14_6;2021;9;13;59;V;55;V;63;V;62;V;47;V;12;V;3;V;11;V;10;V;27;V;65;V;71;V;64;V;68;V;69;V;59;V;53;V;47;V;41;V;32;V;23;V;44;V;36;V;36;V
28;148;4;7;28148004_7_8;2021;9;13;1;V;1;V;3;V;4;V;7;V;11;V;46;V;67;V;19;V;11;V;6;V;3;V;2;V;3;V;3;V;3;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;148;4;8;28148004_8_8;2021;9;13;21;V;18;V;30;V;41;V;43;V;46;V;54;V;58;V;39;V;33;V;25;V;15;V;11;V;15;V;20;V;28;V;31;V;25;V;17;V;11;V;16;V;19;V;20;V;10;V
28;148;4;9;28148004_9_49;2021;9;13;17;V;13;V;14;V;14;V;15;V;15;V;18;V;20;V;24;V;20;V;23;V;19;V;11;V;10;V;12;V;11;V;15;V;15;V;15;V;10;V;10;V;15;V;15;V;12;V
28;148;4;10;28148004_10_49;2021;9;13;40;V;33;V;31;V;35;V;35;V;36;V;41;V;53;V;60;V;52;V;50;V;50;V;49;V;44;V;41;V;42;V;40;V;36;V;34;V;28;V;22;V;25;V;24;V;20;V
28;148;4;12;28148004_12_8;2021;9;13;23;V;20;V;34;V;46;V;53;V;63;V;125;V;160;V;68;V;49;V;33;V;20;V;14;V;19;V;25;V;33;V;36;V;28;V;19;V;14;V;18;V;21;V;22;V;12;V
28;148;4;14;28148004_14_6;2021;9;13;37;V;36;V;21;V;11;V;5;V;6;V;3;V;5;V;25;V;37;V;60;V;79;V;68;V;64;V;62;V;51;V;47;V;53;V;51;V;47;V;41;V;34;V;26;V;33;V
28;16;1;1;28016001_1_38;2021;9;13;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;6;28016001_6_48;2021;9;13;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V
28;16;1;7;28016001_7_8;2021;9;13;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;8;28016001_8_8;2021;9;13;5;V;5;V;3;V;4;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;6;V;6;V;8;V;10;V;4;V;4;V;3;V;2;V;2;V;3;V;3;V;4;V;4;V
28;16;1;9;28016001_9_49;2021;9;13;6;V;6;V;10;V;11;V;12;V;14;V;13;V;11;V;12;V;12;V;12;V;8;V;9;V;13;V;15;V;22;V;30;V;24;V;5;V;4;V;7;V;11;V;12;V;8;V
28;16;1;10;28016001_10_49;2021;9;13;36;V;34;V;32;V;33;V;31;V;29;V;30;V;30;V;27;V;29;V;30;V;28;V;26;V;32;V;33;V;39;V;49;V;47;V;29;V;22;V;19;V;19;V;21;V;23;V
28;16;1;12;28016001_12_8;2021;9;13;7;V;7;V;5;V;6;V;5;V;5;V;5;V;5;V;5;V;6;V;6;V;8;V;8;V;10;V;12;V;6;V;6;V;5;V;4;V;4;V;5;V;5;V;6;V;6;V
28;16;1;14;28016001_14_6;2021;9;13;80;V;76;V;84;V;76;V;79;V;79;V;77;V;74;V;69;V;66;V;70;V;80;V;84;V;84;V;84;V;78;V;65;V;66;V;71;V;54;V;55;V;51;V;49;V;46;V
28;16;1;20;28016001_20_59;2021;9;13;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.4;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
